No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mns Mulieng;1118010001;Mulieng;11.18.01.2023
2;Lampoih Lada;1118010002;Lampoh Lada;11.18.01.2022
3;Glumpang Tutong;1118010003;Glumpang Tutong;11.18.01.2018
4;Rungkom;1118010004;Rungkom;11.18.01.2004
5;Blang Awe;1118010005;Blang Awe;11.18.01.2005
6;Manyang Lancok;1118010006;Manyang Lancok;11.18.01.2006
7;Pohroh;1118010007;Pohroh;11.18.01.2020
8;Kudrang;1118010008;Kudrang;11.18.01.2021
9;Meunasah Hagu;1118010009;Meunasah Hagu;11.18.01.2019
10;Dayah Tuha;1118010010;Dayah Tuha;11.18.01.2024
11;Rumpuen;1118010011;Rumpuen;11.18.01.2025
12;Meunasah Kulam;1118010012;Meunasah Kulam;11.18.01.2027
13;Rambong;1118010013;Rambong;11.18.01.2026
14;Grong Grong;1118010014;Grong-grong;11.18.01.2028
15;Kuta Trieng;1118010015;Kuta Trieng;11.18.01.2029
16;Pulo U;1118010016;Pulo U;11.18.01.2014
17;Manyang Cut;1118010017;Manyang Cut;11.18.01.2007
18;Beurawang;1118010018;Beurawang;11.18.01.2008
19;Dayah Timu;1118010019;Dayah Timu;11.18.01.2016
20;Bunot;1118010020;Bunot;11.18.01.2017
21;Teupin Peuraho;1118010021;Teupin Peuraho;11.18.01.2030
22;Geuleudah;1118010022;Geuleudah;11.18.01.2015
23;Meunasah Lhok;1118010023;Meunasah Lhok;11.18.01.2012
24;Mesjid Tuha;1118010024;Mesjid Tuha;11.18.01.2003
25;Rhieng Mancang;1118010025;Rhing Mancang;11.18.01.2011
26;Rhieng Krueng;1118010026;Rhing Krueng;11.18.01.2010
27;Rhieng Blang;1118010027;Rhing Blang;11.18.01.2009
28;Meuraksa;1118010028;Meuraksa;11.18.01.2013
29;Meunasah Balek;1118010029;Meunasah Balek;11.18.01.2001
30;Kota Meureudu;1118010030;Kota Meureudu;11.18.01.2002
