No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lubuk Nipis;1603020001;Lubuk Nipis;16.03.01.2005
2;Padang Bindu;1603020002;Padang Bindu;16.03.01.2001
3;Bedegung;1603020003;Bedegung;16.03.01.2002
4;Indramayu;1603020004;Inderamayu;16.03.01.2003
5;Muara Meo;1603020005;Muara Meo;16.03.01.2004
6;Pandan Dulang;1603020006;Pandan Dulang;16.03.01.2006
7;Suka Raja;1603020007;Sukaraja;16.03.01.2007
8;Tanjung Baru;1603020008;Tanjung Baru;16.03.01.2008
9;Lambur;1603020009;Lambur;16.03.01.2009
10;Lebak Budi;1603020010;Lebak Budi;16.03.01.2010
11;Pandan Enim;1603020011;Pandan Enim;16.03.01.2015
12;Paduraksa;1603020012;Paduraksa;16.03.01.2016
13;Embawang;1603020013;Embawang;16.03.01.2011
14;Pagar Dewa;1603020014;Pagar Dewa;16.03.01.2012
15;Tanjung Bulan;1603020015;Tanjung Bulan;16.03.01.2013
16;Lesung Batu;1603020016;Lesung Batu;16.03.01.2014
17;Matas;1603020017;Matas;16.03.01.2017
18;Tanjung Agung;1603020018;Tanjung Agung;16.03.01.2018
19;Tanjung Karangan;1603020019;Tanjung Karangan;16.03.01.2020
20;Seleman;1603020020;Seleman;16.03.01.2021
21;Penyandingan;1603020021;Penyandingan;16.03.01.2022
22;Tanjung Lalang;1603020022;Tanjung Lalang;16.03.01.2023
23;Pulau Panggung;1603020023;Pulau Panggung;16.03.01.2024
24;Muara Emil;1603020024;Muara Emil;16.03.01.2019
25;Sugih Waras;1603020025;Sugihwaras;16.03.01.2025
26;Pagar Jati;1603020026;Pagar Jati;16.03.01.2026
