No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Abola;7410030027;Abola;74.09.05.2006
2;Belalo;7410030028;Belalo;74.09.05.2007
3;Andeo;7410030029;Andeo;74.09.05.2008
4;Matapila;7410030030;Matapila;74.09.05.2009
5;Lametono;7410030031;Lametono;74.09.05.2017
6;Andumowu;7410030032;Andumowu;74.09.05.2010
7;Basule;7410030033;Basule;74.09.05.2011
8;T I N O B U;7410030034;Tinobu;74.09.05.1001
9;Waworaha;7410030035;Waworaha;74.09.05.2012
10;Otole;7410030036;Otole;74.09.05.2013
11;Watukila;7410030037;Watukila;74.09.05.2016
12;Larodangge;7410030048;Larodangge;74.09.05.2020
13;Tetelupai;7410030053;Tetelupai;74.09.05.2024
14;Lalowaru;7410030054;Lalowaru;74.09.05.2025
15;Muara Tinobu;7410030055;Muara Tinobu;74.09.05.2026
