No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Setupatok;3209090001;Setupatok;32.09.12.2001
2;Penpen;3209090002;Penpen;32.09.12.2002
3;Mundu Mesigit;3209090003;Mundumesigit;32.09.12.2003
4;Luwung;3209090004;Luwung;32.09.12.2004
5;Waruduwur;3209090005;Waruduwur;32.09.12.2005
6;Citemu;3209090006;Citemu;32.09.12.2006
7;Bandengan;3209090007;Bandengan;32.09.12.2007
8;Mundu Pesisir;3209090008;Mundupesisir;32.09.12.2008
9;Suci;3209090009;Suci;32.09.12.2009
10;Banjarwangunan;3209090010;Banjarwangunan;32.09.12.2010
11;Pamengkang;3209090011;Pamengkang;32.09.12.2011
12;Sinarancang;3209090012;Sinar Rancang;32.09.12.2012
