No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pusungi;7209040001;Pusungi;72.09.04.2001
2;Tete B;7209040002;Tete B;72.09.04.2002
3;Tete-a;7209040003;Tete A;72.09.04.2003
4;Uebone;7209040004;Uebone;72.09.04.2004
5;Mantangisi;7209040005;Mantangisi;72.09.04.2005
6;Bantuga;7209040006;Bantuga;72.09.04.2006
7;Urundaka;7209040007;Urundaka;72.09.04.2012
8;Borone;7209040008;Borone;72.09.04.2007
9;Balanggala;7209040009;Balanggala;72.09.04.2008
10;Tampabatu;7209040010;Tampabatu;72.09.04.2011
11;Sabo;7209040011;Sabo;72.09.04.2009
12;Longge;7209040012;Longge;72.09.04.2010
13;Balingara;7209040013;Balingara;72.09.04.2013
14;Balingara;7209040013;---;---
15;Bulan Jaya;7209040014;Bulan Jaya;72.09.04.2014
16;Giri Mulyo;7209040015;Giri Mulyo;72.09.04.2015
17;Wana Sari;7209040016;Wanasari;72.09.04.2017
18;Kajulangko;7209040017;Kajulangko;72.09.04.2019
19;Uemakuni;7209040018;Uemakuni;72.09.04.2020
20;Mpoa;7209040019;Mpoa;72.09.04.2021
21;Sukamaju;7209040020;Sukamaju;72.09.04.2022
