No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Siraman;3505110001;Siraman;35.05.19.2001
2;Jugo;3505110002;Jugo;35.05.19.2003
3;Kesamben;3505110003;Kesamben;35.05.19.2002
4;Pagergunung;3505110004;Pagergunung;35.05.19.2005
5;Sukoanyar;3505110005;Sukoanyar;35.05.19.2010
6;Pagerwojo;3505110006;Pagerwojo;35.05.19.2004
7;Tapakrejo;3505110007;Tapakrejo;35.05.19.2008
8;Tepas;3505110008;Tepas;35.05.19.2006
9;Kemirigede;3505110009;Kemirigede;35.05.19.2007
10;Bumirejo;3505110010;Bumirejo;35.05.19.2009
