No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tamparang Keke;7371020001;Tamparang Keke;73.71.02.1011
2;Sambung Jawa;7371020002;Sambung Jawa;73.71.02.1001
3;Karang Anyar;7371020003;Karang Anyar;73.71.02.1013
4;Baji Mappakasunggu;7371020004;Baji Mappakasunggu;73.71.02.1012
5;'Pa''batang';7371020005;Pa'batang;73.71.02.1007
6;Parang;7371020006;Parang;73.71.02.1002
7;Bonto Lebang;7371020007;Bonto Lebang;73.71.02.1006
8;Mamajang Dalam;7371020008;Mamajang Dalam;73.71.02.1004
9;Labuang Baji;7371020009;Labuang Baji;73.71.02.1009
10;Bonto Biraeng;7371020010;Bonto Biraeng;73.71.02.1008
11;Mandala;7371020011;Mandala;73.71.02.1010
12;Maricaya Selatan;7371020012;Maricaya Selatan;73.71.02.1005
13;Mamajang Luar;7371020013;Mamajang Luar;73.71.02.1003
