No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tupoplyon;9417042001;Tupoplyom;91.12.25.2007
2;Sabin;9417042002;Sabin;91.12.25.2001
3;Borban;9417042003;Borban;91.12.25.2002
4;Maksum;9417042004;Maksum;91.12.25.2005
5;Yapil;9417042005;Yapil;91.12.25.2008
6;Kirimu;9417042006;Kirimu;91.12.25.2003
7;Dumpasik;9417042007;Dumpasi;91.12.25.2004
8;Pedam;9417042008;Pedam;91.12.25.2006
9;Atembapol;9417042009;Atembabol;91.12.25.2009
10;Markom;9417042010;Markom;91.12.25.2012
11;Peneli;9417042011;Peneli;91.12.25.2011
12;Omliom;9417042012;Omliom;91.12.25.2010
