No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukamanah;3203190001;Sukamanah;32.03.07.2001
2;Sindangasih;3203190002;Sindangasih;32.03.07.2011
3;Langensari;3203190003;Langensari;32.03.07.2013
4;Sukasari;3203190004;Sukasari;32.03.07.2008
5;Maleber;3203190005;Maleber;32.03.07.2004
6;Sabandar;3203190006;Sabandar;32.03.07.2010
7;Bojong;3203190007;Bojong;32.03.07.2002
8;Hegarmanah;3203190008;Hegarmanah;32.03.07.2014
9;Babakancaringin;3203190009;Babakancaringin;32.03.07.2009
10;Ciherang;3203190010;Ciherang;32.03.07.2005
11;Sukajadi;3203190011;Sukajadi;32.03.07.2015
12;Sukasarana;3203190012;Sukasarana;32.03.07.2007
13;Sukamantri;3203190013;Sukamantri;32.03.07.2006
14;Sukamulya;3203190014;Sukamulya;32.03.07.2016
15;Sindanglaka;3203190015;Sindanglaka;32.03.07.2003
16;Sukataris;3203190016;Sukataris;32.03.07.2012
