No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Alue;1109112001;Alue;11.07.31.2013
2;Blang Tho;1109112002;Blang Thoe;11.07.31.2011
3;Asan Tongpeudeng;1109112003;Asan Tongpudeng;11.07.31.2012
4;Mesjid Tongpeudeng;1109112004;Mesjid Tongpudeng;11.07.31.2010
5;Pulo Loih;1109112005;Pulo Lhoih;11.07.31.2009
6;Pulo Raya;1109112006;Pulo Raya;11.07.31.2005
7;Paloh Naleung;1109112007;Paloh Naleung;11.07.31.2008
8;Dayah Menara;1109112008;Dayah Meunara;11.07.31.2007
9;Pante Siren;1109112009;Pante Siren;11.07.31.2004
10;Uke;1109112010;Uke;11.07.31.2003
11;Pante Kulu;1109112011;Pante Kulu;11.07.31.2002
12;Cut;1109112012;Cut;11.07.31.2006
13;Lingkok;1109112013;Lingkok;11.07.31.2001
