No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kebun Keling;1771030001;Kebun Keling;17.71.03.1011
2;Malabero;1771030004;Malabero;17.71.03.1014
3;Sumur Melele;1771030005;Sumur Meleleh;17.71.03.1013
4;Pasar Berkas;1771030006;Berkas;17.71.03.1001
5;Pasar Baru;1771030007;Pasar Baru;17.71.03.1002
6;Pasar Jitra;1771030008;Jitra;17.71.03.1003
7;Pasar Melintang;1771030009;Pasar Melintang;17.71.03.1004
8;Pondok Besi;1771030011;Pondok Besi;17.71.03.1010
9;Kebun Ros;1771030012;Kebun Roos;17.71.03.1005
10;Pintu Batu;1771030013;Pintu Batu;17.71.03.1018
11;Tengah Padang;1771030014;Tengah Padang;17.71.03.1007
12;Bajak;1771030015;Bajak;17.71.03.1008
13;Kampung Bali;1771030016;Kampung Bali;17.71.03.1019
