No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Perancak;5101021001;Perancak;51.01.05.2002
2;Air Kuning;5101021002;Air Kuning;51.01.05.2007
3;Yeh Kuning;5101021003;Yehkuning;51.01.05.2008
4;Budeng;5101021004;Budeng;51.01.05.2006
5;Sangkaragung;5101021005;Sangkaragung;51.01.05.1009
6;Dauhwaru;5101021006;Dauhwaru;51.01.05.1005
7;Loloan Timur;5101021007;Loloan Timur;51.01.05.1003
8;Pendem;5101021008;Pendem;51.01.05.1001
9;Batuagung;5101021009;Batu Agung;51.01.05.2004
10;Dangin Tukadaya;5101021010;Dangin Tukadaya;51.01.05.2010
