No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wadung Getas;3310170001;Wadunggetas;33.10.15.2010
2;Boto;3310170002;Boto;33.10.15.2009
3;Bulan;3310170003;Bulan;33.10.15.2008
4;Ngreden;3310170004;Ngreden;33.10.15.2007
5;Jelobo;3310170005;Jelobo;33.10.15.2005
6;Gunting;3310170006;Gunting;33.10.15.2003
7;Sidowarno;3310170007;Sidowarno;33.10.15.2001
8;Bener;3310170008;Bener;33.10.15.2002
9;Kingkang;3310170009;Kingkang;33.10.15.2004
10;Teloyo;3310170010;Teloyo;33.10.15.2018
11;Pandanan;3310170011;Pandanan;33.10.15.2017
12;Lumbung Kerep;3310170012;Lumbungkerep;33.10.15.2006
13;Bentangan;3310170013;Bentangan;33.10.15.2015
14;Duwet;3310170014;Duwet;33.10.15.2016
15;Sekaran;3310170015;Sekaran;33.10.15.2014
16;Sukorejo;3310170016;Sukorejo;33.10.15.2013
17;Tegalgondo;3310170017;Tegalgondo;33.10.15.2011
18;Bolali;3310170018;Bolali;33.10.15.2012
