No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Renun;1210120001;Renun;12.11.06.2011
2;Pasir Tengah;1210120002;Pasir Tengah;12.11.06.2010
3;Pamah;1210120003;Pamah;12.11.06.2008
4;Kuta Buluh;1210120004;Kuta Buluh;12.11.06.2009
5;Tanah Pinem;1210120005;Tanah Pinem;12.11.06.2007
6;Kempawa;1210120006;Kempawa;12.11.06.2006
7;Kuta Gamber;1210120007;Kuta Gamber;12.11.06.2005
8;Lau Perimbon;1210120008;Lau Primbon;12.11.06.2004
9;Harapan;1210120009;Harapan;12.11.06.2003
10;Gunung Tua;1210120010;Gunung Tua;12.11.06.2002
11;Suka Dame;1210120011;Sukadame;12.11.06.2001
12;Lau Tawar;1210120012;Lau Tawar;12.11.06.2012
13;Mangan Molih;1210120013;Mangan Molih;12.11.06.2014
14;Lau Njuhar;1210120014;Lau Njuhar I;12.11.06.2017
15;Liang Jering;1210120015;Liang Jering;12.11.06.2015
16;Alur Subur;1210120016;Alur Subur;12.11.06.2016
17;Balandua;1210120017;Balandua;12.11.06.2013
18;Pasir Mbelang;1210120018;Pasir Mbelang;12.11.06.2018
19;Sinar Pagi;1210120019;Sinar Pagi;12.11.06.2019
