No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Dayang Selatan;1610062001;Tanjung Dayang Selatan;16.10.08.2005
2;Mandi Angin;1610062002;Mandi Angin;16.10.08.2001
3;Sukaraja Baru;1610062003;Sukaraja Baru;16.10.08.2011
4;Sukaraja Lama;1610062004;Sukaraja Lama;16.10.08.2010
5;Tanjung Lubuk;1610062005;Tanjung Lubuk;16.10.08.2002
6;Beti;1610062006;Beti;16.10.08.2006
7;Meranjat Ilir;1610062007;Meranjat Ilir;16.10.08.2008
8;Meranjat Ii;1610062008;Meranjat Ii;16.10.08.2009
9;Meranjat I;1610062009;Meranjat I;16.10.08.2007
10;Tebing Gerinting Selatan;1610062010;Tebing Gerinting Selatan;16.10.08.2003
11;Arisan Gading;1610062011;Arisan Gading;16.10.08.2004
12;Meranjat Iii;1610062012;Meranjat Iii;16.10.08.2014
13;Tebing Gerinting Utara;1610062013;Tebing Gerinting Utara;16.10.08.2012
14;Tanjung Dayang Utara;1610062014;Tanjung Dayang Utara;16.10.08.2013
