No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lonas;7202072001;Lonas;72.01.22.2009
2;Boras;7202072002;Boras;72.01.22.2008
3;Sulubombong;7202072003;Sulubombong;72.01.22.2007
4;Bollo;7202072004;Bollo;72.01.22.2006
5;Bombanon;7202072005;Bombongan;72.01.22.2010
6;Binotik;7202072006;Binotik;72.01.22.2004
7;Sobol;7202072007;Sobol;72.01.22.2002
8;Pondan;7202072008;Pondan;72.01.22.2001
9;Garuga;7202072009;Garuga;72.01.22.2005
10;Sobol Baru;7202072010;Sobol Baru;72.01.22.2003
