No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tukka Dolok;1215010001;Tukka Dolok;12.16.09.2006
2;Pakkat Hauagong;1215010002;Pakkat Hauagong;12.16.09.2015
3;Purba Bersatu;1215010003;Purba Bersatu;12.16.09.2001
4;Purba Baringin;1215010004;Purba Baringin;12.16.09.2002
5;Karya;1215010005;Karya;12.16.09.2003
6;Manalu;1215010006;Manalu;12.16.09.2004
7;Pulo Godang;1215010007;Pulo Godang;12.16.09.2014
8;Sipagabu;1215010008;Sipagabu;12.16.09.2009
9;Banuarea;1215010009;Banuarea;12.16.09.2010
10;Sijarango;1215010010;Sijarango;12.16.09.2005
11;Lumban Tonga Tonga;1215010011;Lumban Tonga-tonga;12.16.09.2013
12;Rura Tanjung;1215010012;Rura Tanjung;12.16.09.2011
13;Rura Aek Sopang;1215010013;Rura Aek Sopang;12.16.09.2012
14;Siambaton;1215010014;Siambaton;12.16.09.2007
15;Parmonangan;1215010015;Parmonangan;12.16.09.2008
16;Ambobi Paranginan;1215010016;Ambobi Paranginan;12.16.09.2018
17;Purba Sianjur;1215010017;Purba Sianjur;12.16.09.2019
18;Peadungdung;1215010018;Peadungdung;12.16.09.2016
19;Sijarango I;1215010019;Sijarango I;12.16.09.2017
20;Hauagong;1215010020;Hauagong;12.16.09.2022
21;Panggugunan;1215010021;Panggugunan;12.16.09.2021
22;Siambaton Pahae;1215010022;Siambaton Pahae;12.16.09.2020
