No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Sangir;1310010;Sangir;13.11.01
2;Sangir Jujuan;1310020;Sangir Jujuan;13.11.04
3;Sangir Balai Janggo;1310021;Sangir Balai Janggo;13.11.07
4;Sangir Batang Hari;1310030;Sangir Batang Hari;13.11.05
5;Sungai Pagu;1310040;Sungai Pagu;13.11.02
6;Pauah Duo;1310041;Pauh Duo;13.11.06
7;Koto Parik Gadang Diateh;1310050;Koto Parik Gadang Diateh;13.11.03
