No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tobai Barat;3527120001;Tobai Barat;35.27.11.2001
2;Tobai Tengah;3527120002;Tobai Tengah;35.27.11.2002
3;Tobai Timur;3527120003;Tobai Timur;35.27.11.2003
4;Bira Tengah;3527120004;Bira Tengah;35.27.11.2004
5;Bira Timur;3527120005;Bira Timur;35.27.11.2005
6;Sokobanah Laok;3527120006;Sokobanah Laok;35.27.11.2006
7;Tamberu Laok;3527120007;Tamberu Laok;35.27.11.2007
8;Tamberu Daya;3527120008;Tamberu Daya;35.27.11.2008
9;Sokobanah Tengah;3527120009;Sokobanah Tengah;35.27.11.2009
10;Sokobanah Daya;3527120010;Sokobanah Daya;35.27.11.2010
11;Tamberu Barat;3527120011;Tamberu Barat;35.27.11.2011
12;Tamberu Timur;3527120012;Tamberu Timur;35.27.11.2012
