No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wailiang;5301060002;Wailiang;53.12.15.1001
2;Maliti;5301060003;Maliti;53.12.15.1009
3;Komerda;5301060004;Komerda;53.12.15.1002
4;Kampung Baru;5301060005;Kampung Baru;53.12.15.1003
5;Kampung Sawah;5301060006;Kampung Sawah;53.12.15.1004
6;Kodaka;5301060007;Kodaka;53.12.15.2005
7;Lapale;5301060008;Lapale;53.12.15.2011
8;Tebara;5301060009;Tebara;53.12.15.2006
9;Kalembu Kuni;5301060010;Kalembu Kuni;53.12.15.2007
10;Soba Rade;5301060011;Soba Rade;53.12.15.2010
11;Pada Eweta;5301060012;Pada Eweta;53.12.15.1008
12;Modu Waimaringu;5301060013;Modu Waimaringu;53.12.15.2012
13;Puu Mawo;5301060014;Puu Mawo;53.12.15.2013
