No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tangkup;5107020001;Tangkup;51.07.02.2001
2;Talibeng;5107020002;Talibeng;51.07.02.2002
3;Telagatawang;5107020003;Telaga Tawang;51.07.02.2005
4;Sidemen;5107020004;Sidemen;51.07.02.2003
5;Sindu Wati;5107020005;Sinduwati;51.07.02.2006
6;Sangkan Gunung;5107020006;Sangkan Gunung;51.07.02.2004
7;Loka Sari;5107020007;Lakasari;51.07.02.2009
8;Kertha Buana;5107020008;Kerta Buana;51.07.02.2008
9;Tri Eka Buana;5107020009;Tri Eka Buana;51.07.02.2007
10;Wisma Kerta;5107020010;Wismakerta;51.07.02.2010
