No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kali Asin;1803080001;Kaliasin;18.01.05.2001
2;Lematang;1803080002;Lematang;18.01.05.2003
3;Sabah Balau;1803080003;Sabah Balau;18.01.05.2008
4;Sukanegara;1803080004;Sukanegara;18.01.05.2004
5;Galih Lunik;1803080005;Galih Lunik;18.01.05.2021
6;Serdang;1803080006;Serdang;18.01.05.2005
7;Sinar Ogan;1803080007;Sinar Ogan;18.01.05.2006
8;Budi Lestari;1803080008;Budi Lestari;18.01.05.2009
9;Jatibaru;1803080009;Jati Baru;18.01.05.2007
10;Jati Indah;1803080010;Jati Indah;18.01.05.2011
11;Trimulyo;1803080011;Trimulyo;18.01.05.2010
12;Sindang Sari;1803080019;Sindang Sari;18.01.05.2013
13;Purwodadi Simpang;1803080020;Purwodadi Simpang;18.01.05.2015
14;Way Galih;1803080021;Way Galih;18.01.05.2012
15;Rejomulyo;1803080023;Rejomulyo;18.01.05.2022
16;Srikaton;1803080024;Sri Katon;18.01.05.2023
