No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Engkuni Pasek;6402070001;Engkuni Pasek;64.07.07.2003
2;Mencimai;6402070002;Mencimai;64.07.07.2002
3;Rejo Basuki;6402070003;Rejo Basuki;64.07.07.2017
4;Sumber Sari;6402070004;Sumber Sari;64.07.07.2018
5;Barong Tongkok;6402070005;Barong Tongkok;64.07.07.1001
6;Pepas Eheng;6402070006;Pepas Eheng;64.07.07.2004
7;Juhan Asa;6402070008;Juhan Asa;64.07.07.2006
8;Asa;6402070009;Asa;64.07.07.2007
9;Juaq Asa;6402070010;Juaq Asa;64.07.07.2011
10;Ombau Asa;6402070011;Ombau Asa;64.07.07.2012
11;Ngenyan Asa;6402070012;Ngenyan Asa;64.07.07.2013
12;Gemuhan Asa;6402070013;Gemuhan Asa;64.07.07.2014
13;Geleo Baru;6402070014;Geleo Baru;64.07.07.2015
14;Geleo Asa;6402070015;Geleo Asa;64.07.07.2016
15;Ongko Asa;6402070016;Ongko Asa;64.07.07.2010
16;Pepas Asa;6402070017;Pepes Asa;64.07.07.2008
17;Muara Asa;6402070024;Muara Asa;64.07.07.2009
18;Sendawar;6402070025;Sendawar;64.07.07.2019
19;Balok Asa;6402070026;Balok Asa;64.07.07.2020
20;Simpang Raya;6402070027;Simpang Raya;64.07.07.1021
21;Belempung Ulaq;6402070028;Belempung Ulaq;64.07.07.2022
