No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tondowatu;7410011001;Tondowatu;74.09.10.2001
2;Kapolano;7410011002;Kapolano;74.09.10.2014
3;Tobimeita;7410011003;Tobimeita;74.09.10.2013
4;Poni-poniki;7410011004;Poni Poniki;74.09.10.2008
5;Matandahi;7410011005;Matandahi;74.09.10.2003
6;Banggina;7410011006;Banggina;74.09.10.2004
7;Lambuluo;7410011007;Lambuluo;74.09.10.2007
8;Motui;7410011008;Motui;74.09.10.2005
9;Puuwonggia;7410011009;Puuwonggia;74.09.10.2009
10;Wawoluri;7410011010;Wawoluri;74.09.10.2006
11;Upt. Tondowatu;7410011011;Tokowuta;74.09.05.2031
12;Bende;7410011012;Bende;74.09.10.1002
13;Sama Subur;7410011013;Sama Subur;74.09.10.2011
14;Ranombupulu;7410011014;Ranombupulu;74.09.10.2012
15;Sambasule;7410011015;Sambasule;74.09.10.2015
