No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ranon;3513110001;Ranon;35.13.10.2001
2;Kedungsumur;3513110002;Kedungsumur;35.13.10.2002
3;Gunggungan Kidul;3513110003;Gunggungan Kidul;35.13.10.2003
4;Kalidandan;3513110004;Kalidandan;35.13.10.2016
5;Blimbing;3513110005;Blimbing;35.13.10.2017
6;Gondosuli;3513110006;Gondosuli;35.13.10.2015
7;Kertonegoro;3513110007;Kertonegoro;35.13.10.2014
8;Bimo;3513110008;Bimo;35.13.10.2013
9;Pakuniran;3513110009;Pakuniran;35.13.10.2006
10;Patemon Kulon;3513110010;Petemon Kulon;35.13.10.2005
11;Gunggungan Lor;3513110011;Gunggungan Lor;35.13.10.2004
12;Sogaan;3513110012;Sogaan;35.13.10.2009
13;Sumberkembar;3513110013;Sumberkembar;35.13.10.2008
14;Alaspandan;3513110014;Alaspandan;35.13.10.2007
15;Bucor Wetan;3513110015;Bucor Wetan;35.13.10.2012
16;Bucor Kulon;3513110016;Bucor Kulon;35.13.10.2011
17;Glagah;3513110017;Glagah;35.13.10.2010
