No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Baringin Jaya;1202053005;Beringin Jaya;12.13.02.2002
2;Simanondong;1202053006;Simanondong;12.13.02.2018
3;Rumbio;1202053007;Rumbio;12.13.02.2014
4;Mompang Julu;1202053008;Mompang Julu;12.13.02.2010
5;Mompang Jae;1202053009;Mompang Jae;12.13.02.1012
6;Huta Damai;1202053010;Huta Damai;12.13.02.2007
7;Suka Ramai;1202053011;Suka Ramai;12.13.02.2015
8;Jambur Padang Matinggi;1202053012;Jambur Padang Matinggi;12.13.02.2008
9;Sopo Sorik;1202053017;Sopo Sorik;12.13.02.2017
10;Tanjung Mompang;1202053018;Tanjung Mompang;12.13.02.2020
11;Tor Banua Raja;1202053019;Torbanua Raja;12.13.02.2019
12;Kampung Baru;1202053020;Kampung Baru;12.13.02.2009
