No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Raya;1506050001;Sungai Raya;15.07.02.2006
2;Teluk Kijing;1506050002;Teluk Kijing;15.07.02.2005
3;Pemusiran;1506050003;Pemusiran;15.07.02.2007
4;Nipah Panjang I;1506050004;Nipah Panjang I;15.07.02.1001
5;Nipah Panjang Ii;1506050005;Nipah Panjang Ii;15.07.02.1002
6;Simpang Datuk;1506050006;Simpang Datuk;15.07.02.2004
7;Simpang Jelita;1506050007;Simpang Jelita;15.07.02.2003
8;Bunga Tanjung;1506050008;Bunga Tanjung;15.07.02.2010
9;Sungai Tering;1506050009;Sungai Tering;15.07.02.2008
10;Sungai Jeruk;1506050010;Sungai Jeruk;15.07.02.2009
