No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Hajimena;1803060001;Hajimena;18.01.04.2001
2;Sidosari;1803060002;Sidosari;18.01.04.2002
3;Pemanggilan;1803060003;Pemanggilan;18.01.04.2003
4;Natar;1803060004;Natar;18.01.04.2004
5;Merak Batin;1803060005;Merak Batin;18.01.04.2007
6;Krawang Sari;1803060006;Krawang Sari;18.01.04.2022
7;Muara Putih;1803060007;Muara Putih;18.01.04.2005
8;Tanjungsari;1803060008;Tanjung Sari;18.01.04.2008
9;Negara Ratu;1803060009;Negara Ratu;18.01.04.2006
10;Rejosari;1803060010;Rejosari;18.01.04.2020
11;Bumisari;1803060011;Bumi Sari;18.01.04.2009
12;Candi Mas;1803060012;Candi Mas;18.01.04.2010
13;Pancasila;1803060013;Pancasila;18.01.04.2019
14;Sukadamai;1803060014;Suka Damai;18.01.04.2017
15;Bandarejo;1803060015;Bandarejo;18.01.04.2016
16;Purwosari;1803060016;Purwosari;18.01.04.2018
17;Rulung Raya;1803060017;Rulung Raya;18.01.04.2021
18;Brantiraya;1803060018;Branti Raya;18.01.04.2011
19;Haduyang;1803060019;Haduyang;18.01.04.2012
20;Banjarnegeri;1803060020;Banjar Negeri;18.01.04.2013
21;Mandah;1803060021;Mandah;18.01.04.2014
22;Rulunghelok;1803060022;Rulung Helok;18.01.04.2015
23;Wai Sari;1803060024;Wai Sari;18.01.04.2023
24;Rulung Mulya;1803060025;Rulung Mulya;18.01.04.2026
25;Rulung Sari;1803060026;Rulung Sari;18.01.04.2025
