No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rasi;7109040006;Rasi;71.07.01.2003
2;Tosuraya;7109040007;Tosuraya;71.07.01.1004
3;Lowu Satu;7109040008;Lowu Satu;71.07.01.1009
4;Lowu Dua;7109040009;Lowu Dua;71.07.01.1008
5;Wawali;7109040010;Wawali;71.07.01.1005
6;Rasi Satu;7109040016;Rasi Satu;71.07.01.2021
7;Tosuraya Barat;7109040017;Tosuraya Barat;71.07.01.1018
8;Tosuraya Selatan;7109040018;Tosuraya Selatan;71.07.01.1019
9;Lowu Utara;7109040019;Lowu Utara;71.07.01.1016
10;Nataan;7109040020;Nataan;71.07.01.1017
11;Wawali Pasan;7109040021;Wawali Pasan;71.07.01.1020
