No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Waitii Barat;7407020001;Waitii Barat;74.07.03.2002
2;Waitii;7407020002;Waiti;74.07.03.2004
3;Lamanggau;7407020003;Lamanggau;74.07.03.2003
4;Patua;7407020013;Patua;74.07.03.2015
5;Onemay;7407020014;Onemay;74.07.03.1016
6;Waha;7407020015;Waha;74.07.03.1001
7;Runduma;7407020016;Runduma;74.07.03.2012
8;Teemoane;7407020017;Teemoane;74.07.03.2017
9;Kollo Soha;7407020018;Kollo Soha;74.07.03.2018
10;Patua Ii;7407020019;Patua Ii;74.07.03.2019
