No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mrican;3502190001;Mrican;35.02.18.2003
2;Singosaren;3502190002;Singosaren;35.02.18.1002
3;Setono;3502190003;Setono;35.02.18.1001
4;Plalangan;3502190004;Plalangan;35.02.18.2004
5;Ngrupit;3502190005;Ngrupit;35.02.18.2008
6;Sedah;3502190006;Sedah;35.02.18.2010
7;Pintu;3502190007;Pintu;35.02.18.2009
8;Panjeng;3502190008;Panjeng;35.02.18.2011
9;Jimbe;3502190009;Jimbe;35.02.18.2007
10;Jenangan;3502190010;Jenangan;35.02.18.2006
11;Sraten;3502190011;Sraten;35.02.18.2012
12;Kemiri;3502190012;Kemiri;35.02.18.2017
13;Semanding;3502190013;Semanding;35.02.18.2013
14;Tanjung Sari;3502190014;Tanjungsari;35.02.18.2014
15;Nglayang;3502190015;Nglayang;35.02.18.2005
16;Paringan;3502190016;Paringan;35.02.18.2015
17;Wates;3502190017;Wates;35.02.18.2016
