No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jambeyan;3310200001;Jambeyan;33.10.18.2001
2;Jungkare;3310200002;Jungkare;33.10.18.2002
3;Kadirejo;3310200003;Kadirejo;33.10.18.2003
4;Tarubasan;3310200004;Tarubasan;33.10.18.2004
5;Troso;3310200005;Troso;33.10.18.2005
6;Blanceran;3310200006;Blanceran;33.10.18.2006
7;Kunden;3310200007;Kunden;33.10.18.2007
8;Brangkal;3310200008;Brangkal;33.10.18.2008
9;Beku;3310200009;Beku;33.10.18.2009
10;Karangan;3310200010;Karangan;33.10.18.2010
11;Karanganom;3310200011;Karanganom;33.10.18.2011
12;Padas;3310200012;Padas;33.10.18.2012
13;Soropaten;3310200013;Soropaten;33.10.18.2013
14;Jurangjero;3310200014;Jurangjero;33.10.18.2014
15;Ngabeyan;3310200015;Ngabeyan;33.10.18.2015
16;Gledeg;3310200016;Gledeg;33.10.18.2016
17;Gempol;3310200017;Gempol;33.10.18.2017
18;Pondok;3310200018;Pondok;33.10.18.2018
19;Jeblog;3310200019;Jeblog;33.10.18.2019
