No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kampung Baru;1104050002;Kampung Baru;11.02.05.2013
2;Purwodadi;1104050003;Purwodadi;11.02.05.2011
3;Lawe Bekung;1104050004;Lawe Bekung;11.02.05.2030
4;Salang Alas;1104050005;Salang Alas;11.02.05.2005
5;Kuta Tinggi;1104050006;Kuta Tinggi;11.02.05.2012
6;Peranginan;1104050014;Peranginan;11.02.05.2014
7;Kuta Pasir;1104050015;Kuta Pasir;11.02.05.2009
8;Natam;1104050022;Natam;11.02.05.2015
9;Kumbang Jaya;1104050034;Kumbang Jaya;11.02.05.2025
10;Kumbang Indah;1104050035;Kumbang Indah;11.02.05.2026
11;Deleng Megakhe;1104050036;Deleng Megakhe;11.02.05.2029
12;Lawe Bekung Tempahan;1104050037;Lawe Bekung Tampahan;11.02.05.2031
13;Badar Indah;1104050038;Badar Indah;11.02.05.2032
14;Natam Baru;1104050040;Natam Baru;11.02.05.2027
15;Tanah Merah;1104050041;Tanah Merah;11.02.05.2034
16;Batu Mberong;1104050042;Batu Mbekhong;11.02.05.2033
17;Lawe Sekerah;1104050043;Lawe Sekerah;11.02.05.2036
18;Tanoh Megakhe;1104050044;Tanoh Megakhe;11.02.05.2035
