No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kuta Bayu;1212010001;Kuta Bayu;12.07.01.2001
2;Gunung Sinembah;1212010002;Gunung Sinembah;12.07.01.2005
3;Gunung Paribuan;1212010003;Gunung Paribuan;12.07.01.2002
4;Simempar;1212010004;Simempar;12.07.01.2003
5;Gunung Seribu;1212010005;Gunung Seribu;12.07.01.2004
6;Kuta Tengah;1212010006;Kuta Tengah;12.07.01.2007
7;Pekan Gunung Meriah;1212010007;Pekan Gunung Mariah;12.07.01.2008
8;Gunung Meriah;1212010008;Gunung Meriah;12.07.01.2009
9;Bintang Meriah;1212010009;Bintang Meriah;12.07.01.2006
10;Ujung Meriah;1212010010;Ujung Meriah;12.07.01.2010
11;Marjanji Pematang;1212010011;Marjandi Pematang;12.07.01.2011
12;Marjanji Tongah;1212010012;Marjandi Tongah;12.07.01.2012
