No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pulisen;3309050001;Pulisen;33.09.05.1001
2;Siswodipuran;3309050002;Siwodipuran;33.09.05.1002
3;Banaran;3309050003;Banaran;33.09.05.1004
4;Winong;3309050004;Winong;33.09.05.2005
5;Penggung;3309050005;Penggung;33.09.05.2006
6;Kiringan;3309050006;Kiringan;33.09.05.2007
7;Karanggeneng;3309050007;Karanggeneng;33.09.05.2003
8;Mudal;3309050008;Mudal;33.09.05.2008
9;Kebonbimo;3309050009;Kebonbimo;33.09.05.2009
