No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Matabura;7403142001;Matabura;74.02.28.2009
2;Wawohine;7403142002;Wawohine;74.02.28.2010
3;Dunggua;7403142003;Dunggua;74.02.28.2007
4;Benua;7403142004;Benua;74.02.28.2008
5;Mendikonu;7403142005;Mendikonu;74.02.28.2011
6;Amendete;7403142006;---;---
7;Lalonona;7403142007;Lalonona;74.02.28.2005
8;Amonggedo Baru;7403142008;Amunggedo Baru;74.02.28.1013
9;Watulawu;7403142009;Watulawu;74.02.28.2004
10;Anahinunu;7403142010;Anahinunu;74.02.28.2001
11;Puasana;7403142011;Puasana;74.02.28.2003
12;Ulu Benua;7403142012;Ulu Benua;74.02.28.2002
13;Amonggedo;7403142013;Amonggedo;74.02.28.2006
14;Mataiwoi;7403142014;Mataiwoi;74.02.28.2014
15;Lalombonda;7403142015;Lalombonda;74.02.28.2015
