No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Kepala Madan;8109010;Kepala Madan;81.09.04
2;Leksula;8109020;Leksula;81.09.05
3;Fena Fafan;8109021;Fena Fafan;81.09.06
4;Namrole;8109030;Namrole;81.09.01
5;Waesama;8109040;Waesama;81.09.02
6;Ambalau;8109050;Ambalau;81.09.03
