No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Paku;7107040001;Paku;71.08.04.2001
2;Ollot Ii;7107040002;Ollot Ii;71.08.04.2012
3;Ollot;7107040003;Ollot;71.08.04.2002
4;Ollot I;7107040004;Ollot I;71.08.04.2011
5;Sonuo;7107040005;Sonuo;71.08.04.2003
6;Wakat;7107040006;Wakat;71.08.04.2010
7;Tote;7107040007;Tote;71.08.04.2009
8;Iyok;7107040008;Iyok;71.08.04.2008
9;Langi;7107040009;Langi;71.08.04.2007
10;Jambu Sarang;7107040010;Jambusarang;71.08.04.2004
11;Talaga Tumoagu;7107040011;Talaga Tomoagu;71.08.04.2005
12;Bolang Itang;7107040012;Bolangitang;71.08.04.2006
13;Bolang Itang I;7107040013;Bolangitang I;71.08.04.2013
14;Bolang Itang Ii;7107040014;Bolangitang Ii;71.08.04.2014
15;Talaga;7107040015;Talaga;71.08.04.2015
16;Paku Selatan;7107040016;Paku Selatan;71.08.04.2018
17;Keimanga;7107040017;Keimanga;71.08.04.2017
18;Tanjung Buaya;7107040018;Tanjung Buaya;71.08.04.2016
