No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sugih Waras;1608070001;Sugih Rawas;16.09.07.2001
2;Padang Sari;1608070002;Padang Sari;16.09.07.2002
3;Padang Bindu;1608070003;Padang Bindu;16.09.07.2003
4;Nagar Agung;1608070004;Nagar Agung;16.09.07.2018
5;Saung Naga;1608070005;Saung Naga;16.09.07.2005
6;Negeri Batin Baru;1608070006;Negeri Batin Baru;16.09.07.2006
7;Kota Aman;1608070007;Kota Aman;16.09.07.2007
8;Peninjauan;1608070008;Paninjauan;16.09.07.2009
9;Blambangan;1608070013;Belambangan;16.09.07.2008
10;Simpang Saga;1608070014;Simpang Saga;16.09.07.2019
11;Perupus Blambangan;1608070015;Perupus Blambangan;16.09.07.2020
12;Kagelang Blambangan;1608070016;Kagelang Blambangan;16.09.07.2021
13;Sukajadi Blambangan;1608070017;Sukajadi Blambangan;16.09.07.2022
14;Bedeng Blambangan;1608070018;Bedeng Blambangan;16.09.07.2023
