No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lamatuka;5308040001;Lamatuka;53.13.04.2002
2;Baopana;5308040002;Baopana;53.13.04.2005
3;Merdeka;5308040003;Merdeka;53.13.04.2009
4;Hadakewa;5308040004;Hadakewa;53.13.04.2001
5;Lerahinga;5308040005;Lerahinga;53.13.04.2010
6;Waienga;5308040006;Waienga;53.13.04.2006
7;Tapobaran;5308040007;Tapobarang;53.13.04.2011
8;Dikesare;5308040008;Dikesare;53.13.04.2008
9;Lamadale;5308040009;Lamadale;53.13.04.2013
10;Lewoeleng;5308040010;Lewoeleng;53.13.04.2007
11;Lodotodokowa;5308040011;Lodotodokowa;53.13.04.2004
12;Seranggorang;5308040012;Seranggorang;53.13.04.2003
13;Balurebong;5308040013;Balurebong;53.13.04.2012
14;Lamalela;5308040014;Lamalela;53.13.04.2015
15;Tapolangu;5308040015;Tapolangu;53.13.04.2014
16;Banitobo;5308040016;Banitobo;53.13.04.2017
17;Atakowa;5308040017;Atakowa;53.13.04.2016
