No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanah Habang;6307040018;Tanah Habang;63.07.07.2015
2;Cukan Lipai;6307040021;Cukan Lipai;63.07.07.2008
3;Paya;6307040024;Paya;63.07.07.2007
4;Kias;6307040026;Kias;63.07.07.2002
5;Kapar;6307040028;Kapar;63.07.07.2003
6;Tembuk Bahalang;6307040029;Tembuk Bahalang;63.07.07.2004
7;Banua Rantau;6307040030;Banua Rantau;63.07.07.2016
8;Lok Besar;6307040031;Lok Basar;63.07.07.2006
9;Lunjuk;6307040032;Lunjuk;63.07.07.2019
10;Birayang Timur;6307040034;Birayang Timur;63.07.07.2014
11;Birayang;6307040035;Birayang;63.07.07.1001
12;Limbar;6307040037;Limbar;63.07.07.2005
13;Mahela;6307040038;Mahela;63.07.07.2010
14;Birayang Surapati;6307040040;Birayang Surapati;63.07.07.2009
15;Wawai;6307040043;Wawai;63.07.07.2018
16;Wawai Gardu;6307040047;Wawai Gardu;63.07.07.2012
17;Anduhum;6307040049;Anduhum;63.07.07.2017
18;Labuhan;6307040052;Labuhan;63.07.07.2013
19;Rangas;6307040053;Rangas;63.07.07.2011
