No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukajadi;1604122001;Sukajadi;16.04.20.2001
2;Penandingan;1604122002;Penandingan;16.04.20.2003
3;Tanjung Agung;1604122003;Tanjung Agung;16.04.20.2002
4;Talang Tinggi;1604122004;Talang Tinggi;16.04.20.2004
5;Batu Niding;1604122005;Batu Niding;16.04.20.2005
6;Tanjung Raya;1604122006;Tanjung Raya;16.04.20.2006
7;Lubuk Mabar;1604122007;Lubuk Mabar;16.04.20.2007
8;Pagar Agung;1604122008;Pagar Agung;16.04.20.2008
9;Lubuk Tuba;1604122009;Lubuk Tuba;16.04.20.2009
10;Lubuk Atung;1604122010;Lubuk Atung;16.04.20.2010
11;Muara Cawang;1604122011;Muara Cawang;16.04.20.2011
