No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kedungrejo;3317100001;Kedungrejo;33.17.10.2001
2;Turusgede;3317100002;Turusgede;33.17.10.2002
3;Kumendung;3317100003;Kumendung;33.17.10.2003
4;Sridadi;3317100004;Sridadi;33.17.10.2004
5;Padaran;3317100005;Padaran;33.17.10.2030
6;Tlogomojo;3317100006;Tlogomojo;33.17.10.2006
7;Kasreman;3317100007;Kasreman;33.17.10.2007
8;Punjulharjo;3317100008;Punjulharjo;33.17.10.2008
9;Tritunggal;3317100009;Tritunggal;33.17.10.2009
10;Pasarbanggi;3317100010;Pasar Banggi;33.17.10.2010
11;Gedangan;3317100011;Gedangan;33.17.10.2011
12;Weton;3317100012;Weton;33.17.10.2012
13;Ngotet;3317100013;Ngotet;33.17.10.2013
14;Mondoteko;3317100014;Mondoteko;33.17.10.2014
15;Ngadem;3317100015;Ngadem;33.17.10.2015
16;Ketanggi;3317100016;Ketanggi;33.17.10.2016
17;Pulo;3317100017;Pulo;33.17.10.2017
18;Waru;3317100018;Waru;33.17.10.2018
19;Magersari;3317100019;Magersari;33.17.10.1019
20;Gegunung Kulon;3317100020;Gegunung Kulon;33.17.10.1020
21;Gegunung Wetan;3317100021;Gegunung Wetan;33.17.10.2021
22;Pacar;3317100022;Pacar;33.17.10.1022
23;Tanjungsari;3317100023;Tanjungsari;33.17.10.1023
24;Sumberjo;3317100024;Sumberjo;33.17.10.2024
25;Tasikagung;3317100025;Tasikagung;33.17.10.2025
26;Sawahan;3317100026;Sawahan;33.17.10.2026
27;Leteh;3317100027;Leteh;33.17.10.1027
28;Sidowayah;3317100028;Sidowayah;33.17.10.1028
29;Kutoharjo;3317100029;Kutoharjo;33.17.10.1029
30;Pandean;3317100030;Pandean;33.17.10.2005
31;Sukoharjo;3317100031;Sukoharjo;33.17.10.2031
32;Kabongan Lor;3317100032;Kabongan Lor;33.17.10.2032
33;Kabongan Kidul;3317100033;Kabongan Kidul;33.17.10.2033
34;Tireman;3317100034;Tireman;33.17.10.2034
