No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Panyipatan;6301010;Panyipatan;63.01.06
2;Takisung;6301020;Takisung;63.01.01
3;Kurau;6301030;Kurau;63.01.04
4;Bumi Makmur;6301031;Bumi Makmur;63.01.11
5;Bati-bati;6301040;Bati Bati;63.01.05
6;Tambang Ulang;6301050;Tambang Ulang;63.01.08
7;Pelaihari;6301060;Pelaihari;63.01.03
8;Bajuin;6301061;Bajuin;63.01.10
9;Batu Ampar;6301070;Batu Ampar;63.01.09
10;Jorong;6301080;Jorong;63.01.02
11;Kintap;6301090;Kintap;63.01.07
