No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Padang Subur;7317061009;Padang Subur;73.17.11.1001
2;Padang Sappa;7317061010;Padang Sappa;73.17.11.1004
3;Tumale;7317061011;Tumale;73.17.11.2014
4;Muladimeng;7317061013;Muladimeng;73.17.11.2007
5;Buntu Kamiri;7317061014;Buntu Kamiri;73.17.11.2013
6;Buntu Nanna;7317061015;Buntu Nanna;73.17.11.2016
7;Tirowali;7317061016;Tirowali;73.17.11.2005
8;Mario;7317061017;Mario;73.17.11.2006
9;Tampa;7317061018;Tampa;73.17.11.2017
10;Parekaju;7317061019;Parekaju;73.17.11.2019
