No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kuta Gugung;1211081001;Kutagugung;12.06.16.2002
2;Sigarang Garang;1211081002;Sigarang-garang;12.06.16.2014
3;Bekerah;1211081003;Bekerah;12.06.16.2008
4;Simacem;1211081004;Simacem;12.06.16.2001
5;Sukanalu;1211081005;Sukanalu;12.06.16.2005
6;Kuta Tonggal;1211081006;Kuta Tonggal;12.06.16.2003
7;Suka Ndebi;1211081007;Sukandebi;12.06.16.2009
8;Naman;1211081008;Naman;12.06.16.2004
9;Sukatepu;1211081009;Sukatepu;12.06.16.2013
10;Ndeskati;1211081010;Ndeskati;12.06.16.2012
11;Kuta Mbelin;1211081011;Kutambelin;12.06.16.2011
12;Gung Pinto;1211081012;Gung Pinto;12.06.16.2010
13;Kebayaken;1211081013;Kebayaken;12.06.16.2006
14;Kuta Rayat;1211081014;Kutarayat;12.06.16.2007
