No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bandardawung;3313060001;Bandardawung;33.13.06.2006
2;Sepanjang;3313060002;Sepanjang;33.13.06.2005
3;Tawangmangu;3313060003;Tawangmangu;33.13.06.1004
4;Kalisoro;3313060004;Kalisoro;33.13.06.1003
5;Blumbang;3313060005;Blumbang;33.13.06.1002
6;Gondosuli;3313060006;Gondosuli;33.13.06.2001
7;Tengklik;3313060007;Tengklik;33.13.06.2010
8;Nglebak;3313060008;Nglebak;33.13.06.2008
9;Karanglo;3313060009;Karanglo;33.13.06.2007
10;Plumbon;3313060010;Plumbon;33.13.06.2009
