No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Paslaten Dua;7173021001;Paslaten Dua;71.73.05.1002
2;Paslaten Satu;7173021002;Paslaten Satu;71.73.05.1001
3;Rurukan;7173021003;Rurukan;71.73.05.1003
4;Rurukan Satu;7173021004;Rurukan Satu;71.73.05.1004
5;Kumelembuai;7173021005;Kumelembuay;71.73.05.1005
