No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Air Buluh;1706010016;Air Buluh;17.06.05.2004
2;Pulau Baru;1706010017;Pulau Baru;17.06.05.2005
3;Semundam;1706010018;Semundam;17.06.05.2009
4;Tanjung Jaya;1706010019;Tanjung Jaya;17.06.05.2017
5;Sibak;1706010020;Sibak;17.06.05.2008
6;Medan Jaya;1706010021;Medan Jaya;17.06.05.2007
7;Tanjung Harapan;1706010022;Tanjung Harapan;17.06.05.2015
8;Pasar Ipuh;1706010023;Pasar Ipuh;17.06.05.2006
9;Manunggal Jaya;1706010024;Manunggal Jaya;17.06.05.2023
10;Retak Ilir;1706010025;Retak Ilir;17.06.05.2014
11;Pulai Payung;1706010028;Pulai Payung;17.06.05.2028
12;Tanjung Medan;1706010029;Tanjung Medan;17.06.05.2029
13;Tirta Mulya;1706010030;Tirta Mulya;17.06.05.2030
14;Pasar Baru;1706010031;Pasar Baru;17.06.05.2033
15;Pulau Makmur;1706010032;Pulau Makmur;17.06.05.2034
16;Mundam Marap;1706010033;Mundam Marap;17.06.05.2035
