No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sido Rahayu;1609060001;Sido Rahayu;16.08.03.2001
2;Sukarami;1609060002;Sukarami;16.08.03.2023
3;Tawang Rejo;1609060003;Tawang Rejo;16.08.03.2002
4;Triyoso;1609060012;Triyoso;16.08.03.2010
5;Serbaguna;1609060013;Serbaguna;16.08.03.2022
6;Sumber Suko;1609060014;Sumber Suko;16.08.03.2011
7;Sukajadi;1609060015;Suka Jadi;16.08.03.2021
8;Sukosari;1609060016;Suko Sari;16.08.03.2013
9;Pujorahayu;1609060017;Pujo Rahayu;16.08.03.2009
10;Sidomulyo;1609060018;Sido Mulyo;16.08.03.2007
11;Tanjung Raya;1609060022;Tanjung Raya;16.08.03.2006
12;Harjo Winangun;1609060023;Harjo Winangun;16.08.03.2008
13;Tegal Rejo;1609060024;Tegal Rejo;16.08.03.2016
14;Gumawang;1609060025;Gumawang;16.08.03.2014
15;Bedilan;1609060026;Bedilan;16.08.03.2015
16;Sidogede;1609060027;Sido Gede;16.08.03.2017
17;Sido Makmur;1609060028;Sido Makmur;16.08.03.2018
18;Gunung Mas;1609060029;Gunung Mas;16.08.03.2026
19;Karang Kemiri;1609060030;Karang Kemiri;16.08.03.2028
20;Sidodadi;1609060031;Sidodadi;16.08.03.2025
21;Sumber Suko Jaya;1609060032;Sumbersuko Jaya;16.08.03.2027
22;Gedung Rejo;1609060033;Gedung Rejo;16.08.03.2024
23;Mojosari;1609060034;Mojosari;16.08.03.2029
24;Ketapang;1609060035;---;---
