No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Banjar Agung;1806060001;Banjar Agung;18.03.05.2001
2;Bumi Agung Marga;1806060002;Bumi Agung Marga;18.03.05.2002
3;Peraduan Waras;1806060003;Peraduan Waras;18.03.05.2006
4;Penagan Ratu;1806060004;Penagan Ratu;18.03.05.2005
5;Gedung Nyapah;1806060005;Gedung Nyapah;18.03.05.2004
6;Pungguk Lama;1806060006;Pungguk Lama;18.03.05.2003
7;Surakarta;1806060007;Surakarta;18.03.05.2007
8;Sumber Agung;1806060008;Sumber Agung;18.03.05.2012
9;Sidomukti;1806060009;Sidomukti;18.03.05.2009
10;Bumi Jaya;1806060010;Bumi Jaya;18.03.05.2010
11;Rejo Mulyo;1806060011;Rejo Mulyo;18.03.05.2008
12;Papan Rejo;1806060021;Papan Rejo;18.03.05.2011
