No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Boso;8204082001;Boso;82.04.24.2002
2;Jikolamo;8204082002;---;---
3;Dolik;8204082003;Dolik;82.04.24.2003
4;Suka Damai;8204082004;Suka Damai;82.04.24.2011
5;Tokaka;8204082005;Tokaka;82.04.24.2012
6;Nurjihat;8204082006;Nurjihat;82.04.24.2007
7;Moloku;8204082007;Moloku;82.04.24.2006
8;Samo;8204082008;Samo;82.04.24.2010
9;Samat;8204082009;Samat;82.04.24.2009
10;Posi Posi;8204082010;Posi Posi;82.04.24.2008
11;Gumira;8204082011;Gumira;82.04.24.2005
12;Batulak;8204082012;Batulak;82.04.24.2001
