No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Komodo;5315010001;Komodo;53.15.05.2001
2;Papa Garang;5315010002;Papa Garang;53.15.05.2018
3;Pasir Panjang;5315010003;Pasir Panjang;53.15.05.2003
4;Golo Mori;5315010004;Golo Mori;53.15.05.2004
5;Warloka;5315010005;Warloka;53.15.05.2005
6;Tiwu Nampar;5315010006;Tiwu Nampar;53.15.05.2022
7;Golo Pongkor;5315010007;Golo Pongkor;53.15.05.2015
8;Macang Tanggar;5315010008;Macang Tanggar;53.15.05.2008
9;Pasir Putih;5315010009;Pasir Putih;53.15.05.2002
10;Goron Talo;5315010010;Gorontalo;53.15.05.2020
11;Golo Bilas;5315010011;Golo Bilas;53.15.05.2007
12;Nggorang;5315010012;Nggorang;53.15.05.2016
13;Watu Nggelek;5315010013;Watu Nggelek;53.15.05.2009
14;Wae Kelambu;5315010023;Wae Kelambu;53.15.05.1024
15;Batu Cermin;5315010024;Batu Cermin;53.15.05.2019
16;Labuan Bajo;5315010025;Labuan Bajo;53.15.05.1025
17;Pantar;5315010026;Pantar;53.15.05.2028
18;Seraya Maranu;5315010027;Seraya Marannu;53.15.05.2026
19;Compang Longgo;5315010028;Compang Longgo;53.15.05.2027
