No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kulidawa;7402011001;Kulidawa;74.03.32.2003
2;Waale-ale;7402011002;Waale-ale;74.03.32.2002
3;Labasa;7402011003;Labasa;74.03.32.2004
4;Katumpu;7402011004;Katumpu;74.03.32.1001
5;Oe Waungka;7402011005;Owe Waungka;74.03.32.2005
6;Lianosa;7402011006;Lianosa;74.03.32.2006
7;Labasa Selatan;7402011007;---;---
8;Waale-ale Barat;7402011008;---;---
