No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lako Akelamo;8201100001;Lako Akelamo;82.01.04.2002
2;Susupu;8201100002;Susupu;82.01.04.2001
3;Tacim;8201100003;Tacim;82.01.04.2008
4;Taruba;8201100004;Taruba;82.01.04.2003
5;Balisoan;8201100005;Balisoang;82.01.04.2009
6;Golo;8201100006;Golo;82.01.04.2013
7;Taraudu;8201100014;Taraudu;82.01.04.2012
8;Tacici;8201100016;Tacici;82.01.04.2011
9;Worat Worat;8201100017;Worat-worat;82.01.04.2010
10;Todahe;8201100018;Todahe;82.01.04.2004
11;Peot;8201100019;Peot;82.01.04.2005
12;Sasur;8201100026;Sasur;82.01.04.2006
13;Goro Goro;8201100029;Goro Goro;82.01.04.2007
14;Lako Akediri;8201100030;Lako Akederi;82.01.04.2028
15;Jarakore;8201100031;Jara Kore;82.01.04.2029
16;Ropu Tengah Balu;8201100032;Ropu Tengah Balu;82.01.04.2030
17;Balisoan Utara;8201100033;Balisoan Utara;82.01.04.2034
18;Dere;8201100034;Dere;82.01.04.2033
19;Sasur Pantai;8201100035;Sasur Pantai;82.01.04.2035
