No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Somopuro;3310090001;Somopuro;33.10.08.2005
2;Titang;3310090002;Titang;33.10.08.2004
3;Tangkisan Pos;3310090003;Tangkisan Pos;33.10.08.2006
4;Rejoso;3310090004;Rejoso;33.10.08.2003
5;Gondangan;3310090005;Gondangan;33.10.08.2007
6;Bakung;3310090006;Bakung;33.10.08.2008
7;Ngering;3310090007;Ngering;33.10.08.2002
8;Pakahan;3310090008;Pakahan;33.10.08.2001
9;Sumyang;3310090009;Sumyang;33.10.08.2009
10;Karangdukuh;3310090010;Karangdukuh;33.10.08.2010
11;Plawikan;3310090011;Plawikan;33.10.08.2011
12;Kraguman;3310090012;Kraguman;33.10.08.2012
13;Granting;3310090013;Granting;33.10.08.2013
14;Prawatan;3310090014;Prawatan;33.10.08.2014
15;Wonoboyo;3310090015;Wonoboyo;33.10.08.2015
16;Dompyongan;3310090016;Dompyongan;33.10.08.2016
17;Joton;3310090017;Joton;33.10.08.2017
18;Tambakan;3310090018;Tambakan;33.10.08.2018
