No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pian Raya;1605080001;Pian Raya;16.05.02.2017
2;Bumi Makmur;1605080002;Bumi Makmur;16.05.02.2014
3;Sp V Tri Anggunjaya;1605080003;Tri Anggun Jaya;16.05.02.2001
4;Harapan Makmur;1605080004;Harapan Makmur;16.05.02.2016
5;Mukti Karya;1605080005;Mukti Karya;16.05.02.2015
6;Sindang Laya;1605080006;Sindang Laya;16.05.02.2018
7;Semangus;1605080007;Semangus;16.05.02.2002
8;Pendingan;1605080008;Pendingan;16.05.02.2013
9;Anyar;1605080009;Anyar;16.05.02.2003
10;Muara Rengas;1605080010;Muara Rengas;16.05.02.2004
11;Sungai Pinang;1605080011;Sungai Pinang;16.05.02.2005
12;Semeteh;1605080012;Semeteh;16.05.02.2006
13;Lubuk Pandan;1605080013;Lubuk Pandan;16.05.02.2009
14;Muara Lakitan;1605080014;Muara Lakitan;16.05.02.1019
15;Prabumulih I;1605080015;Prabumulih I;16.05.02.2008
16;Prabumulih Ii;1605080016;Prabumulih Ii;16.05.02.2007
17;Pelita Jaya;1605080017;Pelita Jaya;16.05.02.2010
18;Sido Mulyo;1605080018;Sidomulyo;16.05.02.2011
19;Marga Baru;1605080019;Marga Baru;16.05.02.2012
20;Semangus Baru;1605080020;Semanggus Baru;16.05.02.2020
