No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Baturaja Bungin;1609011001;Batu Raja Bungin;16.08.11.2001
2;Tulang Bawang;1609011002;Tulang Bawang;16.08.11.2002
3;Sabah Lioh;1609011003;Sabahlioh;16.08.11.2003
4;Negeri Ratu;1609011004;Negeri Ratu;16.08.11.2004
5;Negeri Ratu Baru;1609011005;Negeri Ratu Baru;16.08.11.2006
6;Peracak;1609011006;Peracak;16.08.11.2005
7;Tunas Peracak;1609011007;Tunas Peracak;16.08.11.2007
8;Suka Baru;1609011008;Sukabaru;16.08.11.2008
