No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lusilame;5308020004;Lusilame;53.13.02.2002
2;Dulir;5308020007;Dulir;53.13.02.2011
3;Lerek;5308020008;Lerek;53.13.02.2004
4;Atakore;5308020009;Atakera;53.13.02.2001
5;Nubahaeraka;5308020010;Nubahaeraka;53.13.02.2005
6;Lebaata;5308020011;Lebaata;53.13.02.2007
7;Ile Kerbau;5308020012;Ile Kerbau;53.13.02.2010
8;Dori Pewut;5308020013;Dori Pewut;53.13.02.2012
9;Ile Kimok;5308020014;Ile Kimok;53.13.02.2008
10;Tubuk Rajan;5308020015;Tubukrajan;53.13.02.2006
11;Katakeja;5308020016;Katakeja;53.13.02.2009
12;Nuba Atalojo;5308020017;Nuba Atalojo;53.13.02.2013
13;Nogo Doni;5308020018;Nogo Doni;53.13.02.2014
14;Lewogroma;5308020021;Lewogroma;53.13.02.2016
15;Nubaboli;5308020022;Nubaboli;53.13.02.2015
