No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bukit Patupangan;1204070010;Patupangan;12.01.01.2010
2;Kedai Gedang;1204070011;Kedai Gedang;12.01.01.2018
3;Sigambo Gambo;1204070012;Sigambo Gambo;12.01.01.2005
4;Padang Masiang;1204070013;Padang Masiang;12.01.01.1002
5;Kampung Solok;1204070014;Kampung Solok;12.01.01.2003
6;Pasar Batu Gerigis;1204070015;Pasar Batu Gerigis;12.01.01.1001
7;Pasar Terandam;1204070016;Pasar Terandam;12.01.01.2004
8;Kinali;1204070017;Kinali;12.01.01.2007
9;Ujung Batu;1204070018;Ujung Batu;12.01.01.2006
10;Kampung Mudik;1204070019;Kampung Mudik;12.01.01.2008
11;Gabungan Hasang;1204070020;Gabungan Hasang;12.01.01.2011
12;Aek Dakka;1204070024;Aek Dakka;12.01.01.2009
13;Bungo Tanjung;1204070036;Bungo Tanjung;12.01.01.2017
