No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jitmau Timur;9110051001;Jitmau Timur;92.10.23.2004
2;Jitmau;9110051002;Jitmau;92.10.23.2001
3;Isir;9110051003;Isir;92.10.23.2003
4;Ikuf;9110051004;Ikuf;92.10.23.2002
5;Sarimo;9110051005;Sarimo;92.10.23.2006
6;Kambusabo;9110051006;Kambusabo;92.10.23.2007
7;Ikuf Utara;9110051007;Ikuf Utara;92.10.23.2005
