No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Logandeng;3326131001;Logandeng;33.26.18.2001
2;Jrebeng Kembang;3326131002;Jrebengkembang;33.26.18.2002
3;Pagumengan Mas;3326131003;Pagumenganmas;33.26.18.2003
4;Kedung Kebo;3326131004;Kedungkebo;33.26.18.2004
5;Kaligawe;3326131005;Kaligawe;33.26.18.2005
6;Karangdadap;3326131006;Karangdadap;33.26.18.2006
7;Kalilembu;3326131007;Kalilembu;33.26.18.2007
8;Pangkah;3326131008;Pangkah;33.26.18.2008
9;Kebonrowo Pucang;3326131009;Kebonrowopucang;33.26.18.2009
10;Kebonsari;3326131010;Kebonsari;33.26.18.2010
11;Pegandon;3326131011;Pegandon;33.26.18.2011
