No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cenggini;3328040001;Cenggini;33.28.04.2001
2;Bukateja;3328040002;Bukateja;33.28.04.2002
3;Kalibakung;3328040003;Kalibakung;33.28.04.2003
4;Karangjambu;3328040004;Karangjambu;33.28.04.2004
5;Cilongok;3328040005;Cilongok;33.28.04.2005
6;Tembongwah;3328040006;Tembongwah;33.28.04.2006
7;Danareja;3328040007;Danareja;33.28.04.2007
8;Sangkanjaya;3328040008;Sangkanjaya;33.28.04.2008
9;Danawarih;3328040009;Danawarih;33.28.04.2009
10;Pagerwangi;3328040010;Pagerwangi;33.28.04.2010
11;Harjowinangun;3328040011;Harjowinangun;33.28.04.2011
12;Batuagung;3328040012;Batuagung;33.28.04.2012
13;Kaliwungu;3328040013;Kaliwungu;33.28.04.2013
14;Banjar Anyar;3328040014;Banjaranyar;33.28.04.2014
15;Sesepan;3328040015;Sesepan;33.28.04.2015
16;Wringin Jenggot;3328040016;Wringinjenggot;33.28.04.2016
17;Pamiritan;3328040017;Pamiritan;33.28.04.2017
18;Balapulang Wetan;3328040018;Balapulang Wetan;33.28.04.2018
19;Balapulang Kulon;3328040019;Balapulang Kulon;33.28.04.2019
20;Cibunar;3328040020;Cibunar;33.28.04.2020
