No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Malutu;6306010001;Malutu;63.06.02.2016
2;Malilingin;6306010005;Malilingin;63.06.02.2017
3;Batu Laki;6306010006;Batu Laki;63.06.02.2015
4;Jalatang;6306010009;Jelatang;63.06.02.2014
5;Batu Bini;6306010011;Batu Bini;63.06.02.2010
6;Durian Rabung;6306010012;Durian Rabung;63.06.02.2013
7;Pahampangan;6306010015;Pahampangan;63.06.02.2007
8;Jambu Hulu;6306010016;Jambu Hulu;63.06.02.2006
9;Padang Batung;6306010018;Padang Batung;63.06.02.2008
10;Mawangi;6306010020;Mawangi;63.06.02.2011
11;Jembatan Merah;6306010024;Jembatan Merah;63.06.02.2009
12;Kaliring;6306010026;Kaliring;63.06.02.2005
13;Madang;6306010027;Madang;63.06.02.2012
14;Karang Jawa;6306010028;Karang Jawa;63.06.02.2002
15;Karang Jawa Muka;6306010029;Karang Jawa Muka;63.06.02.2001
16;Tabihi;6306010030;Tabihi;63.06.02.2003
17;Pandulangan;6306010034;Pandulangan;63.06.02.2004
